X,Y,ADDRESS,CITY,STATE,ZIP,kWh/h,TARRIFF
-122.3285854,47.71868242,12330 1ST AVE NE,SEATTLE,WA,98125,0.623,STD
-122.3279142,47.71868438,12309 2ND AVE NE,SEATTLE,WA,98125,1.7610000000000001,STD
-122.3301344,47.71862069,12257 CORLISS AVE N,SEATTLE,WA,98133,0.115,STD
-122.3258495,47.71864115,12330 3RD AVE NE,SEATTLE,WA,98125,0.268,STD
-122.3265349,47.71866142,12333 3RD AVE NE,SEATTLE,WA,98125,0.11299999999999999,STD
-122.3341636,47.7184957,1930 N 122ND ST,SEATTLE,WA,98133,0.12,STD
-122.3310753,47.71850152,2175 N 122ND PL,SEATTLE,WA,98133,0.106,STD
-122.3338638,47.71845584,2100 N 122ND ST,SEATTLE,WA,98133,0.044000000000000004,STD
-122.3292455,47.71854765,12327 1ST AVE NE,SEATTLE,WA,98125,0.035,STD
-122.3285074,47.71855075,12324 1ST AVE NE,SEATTLE,WA,98125,0.025,STD
-122.3302783,47.71845962,12247 CORLISS AVE N,SEATTLE,WA,98133,0.036,STD
-122.32582,47.71853993,12324 3RD AVE NE,SEATTLE,WA,98125,0.039,STD
-122.3265267,47.7185275,12327 3RD AVE NE,SEATTLE,WA,98125,0.033,STD
-122.327862,47.71847062,12307 2ND AVE NE,SEATTLE,WA,98125,0.033,STD
-122.3252121,47.71851483,333 NE 125TH ST,SEATTLE,WA,98125,0.034,STD
-122.3293889,47.71834179,12252 CORLISS AVE N,SEATTLE,WA,98133,0.034,STD
-122.3319174,47.7183922,12205 CORLISS AVE N,SEATTLE,WA,98133,0.024,STD
-122.3312023,47.7184179,12231 CORLISS AVE N,SEATTLE,WA,98133,0.019,STD
-122.3308316,47.71836779,2183 N 122ND PL,SEATTLE,WA,98133,0.24,STD
-122.3252625,47.71835411,322 NE 123RD ST,SEATTLE,WA,98125,0.601,STD
-122.3279046,47.71832995,12305 2ND AVE NE,SEATTLE,WA,98125,0.136,STD
-122.3258602,47.71834179,12320 3RD AVE NE,SEATTLE,WA,98125,0.07100000000000001,STD
-122.3273198,47.71829626,12308 2ND AVE NE,SEATTLE,WA,98125,0.067,STD
-122.3310302,47.71822584,12229 CORLISS AVE N,SEATTLE,WA,98133,0.076,STD
-122.3285632,47.71830329,12318 1ST AVE NE,SEATTLE,WA,98125,0.195,STD
-122.3268937,47.71826836,12321 3RD AVE NE,SEATTLE,WA,98125,1.477,STD
-122.3265467,47.71829767,12319 3RD AVE NE,SEATTLE,WA,98125,0.6060000000000001,STD
-122.3304884,47.71818588,12239 CORLISS AVE N,SEATTLE,WA,98133,0.045,STD
-122.3294146,47.71816866,12237 1ST AVE NE,SEATTLE,WA,98125,0.213,STD
-122.329674,47.71814825,12240 CORLISS AVE N,SEATTLE,WA,98133,0.181,STD
-122.3336109,47.71808655,2116 N 122ND ST,SEATTLE,WA,98133,0.158,STD
-122.3258763,47.71819362,12316 3RD AVE NE,SEATTLE,WA,98125,0.11800000000000001,STD
-122.3252599,47.71819709,320 NE 123RD ST,SEATTLE,WA,98125,0.042,STD
-122.3279111,47.71807652,12303 2ND AVE NE,SEATTLE,WA,98125,0.034,STD
-122.3265501,47.71808472,12313 3RD AVE NE,SEATTLE,WA,98125,0.034,STD
-122.3306978,47.71799811,12227 CORLISS AVE N,SEATTLE,WA,98133,0.033,STD
-122.3298488,47.71798555,12232 CORLISS AVE N,SEATTLE,WA,98133,0.030000000000000002,STD
-122.3311692,47.71787703,12221 CORLISS AVE N,SEATTLE,WA,98133,0.026,STD
-122.3258732,47.71800487,12308 3RD AVE NE,SEATTLE,WA,98125,0.208,STD
-122.3291694,47.7179751,12233 1ST AVE NE,SEATTLE,WA,98125,0.040999999999999995,STD
-122.3274371,47.71792912,202 NE 123RD ST,SEATTLE,WA,98125,0.033,STD
-122.333536,47.717827,2114 N 122ND ST,SEATTLE,WA,98133,0.032,STD
-122.3270917,47.71791833,208 NE 123RD ST,SEATTLE,WA,98125,0.033,STD
-122.3337707,47.71781982,2104 N 122ND ST,SEATTLE,WA,98133,0.217,STD
-122.3268769,47.71792426,212 NE 123RD ST,SEATTLE,WA,98125,0.658,STD
-122.3265916,47.71788784,12305 3RD AVE NE,SEATTLE,WA,98125,0.077,STD
-122.3299752,47.71783084,12226 CORLISS AVE N,SEATTLE,WA,98133,0.076,STD
-122.3285533,47.71785038,12302 1ST AVE NE,SEATTLE,WA,98125,0.5980000000000001,STD
-122.3293094,47.71784834,12301 1ST AVE NE,SEATTLE,WA,98125,0.189,STD
-122.3312526,47.71778203,12203 CORLISS AVE N,SEATTLE,WA,98133,0.20700000000000002,STD
-122.3253673,47.71787323,318 NE 123RD ST,SEATTLE,WA,98125,0.762,STD
-122.3258583,47.71786431,12304 3RD AVE NE,SEATTLE,WA,98125,1.3130001,STD
-122.3330039,47.71761479,2132 N 122ND ST,SEATTLE,WA,98133,0.177,STD
-122.3308303,47.71763967,12215 CORLISS AVE N,SEATTLE,WA,98133,0.118,STD
-122.3300841,47.71770662,12220 CORLISS AVE N,SEATTLE,WA,98133,0.127,STD
-122.3293008,47.71769864,12219 1ST AVE NE,SEATTLE,WA,98125,0.06999999999999999,STD
-122.3334573,47.71756622,2112 N 122ND ST,SEATTLE,WA,98133,0.032,STD
-122.3322094,47.71745267,2150 N 122ND ST,SEATTLE,WA,98133,0.032,STD
-122.3322094,47.71745267,2152 N 122ND ST,SEATTLE,WA,98133,0.036000000000000004,STD
-122.3337478,47.71754425,2106 N 122ND ST,SEATTLE,WA,98133,0.031,STD
-122.3302445,47.71755569,12216 CORLISS AVE N,SEATTLE,WA,98133,0.023,STD
-122.331008,47.71751701,12207 CORLISS AVE N,SEATTLE,WA,98133,0.02,STD
-122.3291929,47.71754701,12215 1ST AVE NE,SEATTLE,WA,98125,0.032,STD
-122.3341869,47.7174998,1924 N 122ND ST,SEATTLE,WA,98133,0.031,STD
-122.3285462,47.71754126,12214 1ST AVE NE,SEATTLE,WA,98125,0.033,STD
-122.3277922,47.71752205,12057 2ND AVE NE,SEATTLE,WA,98125,0.027,STD
-122.3272504,47.71751145,12056 2ND AVE NE,SEATTLE,WA,98125,0.27,STD
-122.3264868,47.71750522,12057 3RD AVE NE,SEATTLE,WA,98125,0.597,STD
-122.3259152,47.71750984,12058 3RD AVE NE,SEATTLE,WA,98125,0.10800000000000001,STD
-122.3253014,47.7174674,319 NE 123RD ST,SEATTLE,WA,98125,0.10500000000000001,STD
-122.3239882,47.71747788,12051 5TH AVE NE,SEATTLE,WA,98125,0.2,STD
-122.3239882,47.71747788,12055 5TH AVE NE,SEATTLE,WA,98125,0.10600000000000001,STD
-122.3334075,47.717382,2110 N 122ND ST,SEATTLE,WA,98133,0.249,STD
-122.3303647,47.71739271,12210 CORLISS AVE N,SEATTLE,WA,98133,2.306,STD
-122.3329295,47.71733278,2128 N 122ND ST,SEATTLE,WA,98133,0.18,STD
-122.3298135,47.71732529,2324 N 122ND ST,SEATTLE,WA,98133,0.191,STD
-122.3272129,47.717357,12050 2ND AVE NE,SEATTLE,WA,98125,0.119,STD
-122.3277964,47.7173606,12051 2ND AVE NE,SEATTLE,WA,98125,0.294,STD
-122.3265081,47.71737984,12051 3RD AVE NE,SEATTLE,WA,98125,0.11699999999999999,STD
-122.330008,47.71731288,2318 N 122ND ST,SEATTLE,WA,98133,0.06,STD
-122.3291035,47.71732716,2340 N 122ND ST,SEATTLE,WA,98133,0.036000000000000004,STD
-122.3259144,47.7173285,12052 3RD AVE NE,SEATTLE,WA,98125,0.018,STD
-122.3293324,47.71730311,2334 N 122ND ST,SEATTLE,WA,98133,0.036,STD
-122.3295615,47.71729792,2330 N 122ND ST,SEATTLE,WA,98133,0.041999999999999996,STD
-122.3238843,47.71736337,12049 5TH AVE NE,SEATTLE,WA,98125,0.032,STD
-122.3304747,47.71726649,12202 CORLISS AVE N,SEATTLE,WA,98133,0.032,STD
-122.3285275,47.71719437,12202 1ST AVE NE,SEATTLE,WA,98125,0.032,STD
-122.3278516,47.7172477,12045 2ND AVE NE,SEATTLE,WA,98125,0.024,STD
-122.3272225,47.71720383,12044 2ND AVE NE,SEATTLE,WA,98125,0.019,STD
-122.325917,47.71720805,12046 3RD AVE NE,SEATTLE,WA,98125,0.033,STD
-122.3265251,47.71718342,12045 3RD AVE NE,SEATTLE,WA,98125,0.247,STD
-122.3239808,47.71717075,12045 5TH AVE NE,SEATTLE,WA,98125,1.109,STD
-122.3278217,47.71702099,12043 2ND AVE NE,SEATTLE,WA,98125,0.113,STD
-122.3285073,47.71700164,12200 1ST AVE NE,SEATTLE,WA,98125,0.111,STD
-122.3272254,47.71702353,12038 2ND AVE NE,SEATTLE,WA,98125,0.114,STD
-122.3264899,47.717046,12039 3RD AVE NE,SEATTLE,WA,98125,0.785,STD
-122.3259113,47.71702622,12040 3RD AVE NE,SEATTLE,WA,98125,0.119,STD
-122.333882,47.71687459,2105 N 122ND ST,SEATTLE,WA,98133,0.28300000000000003,STD
-122.3319857,47.71689987,2149 N 122ND ST,SEATTLE,WA,98133,1.9450001,STD
-122.3308493,47.71688295,2303 N 122ND ST,SEATTLE,WA,98133,0.115,STD
-122.3335023,47.71679032,2115 N 122ND ST,SEATTLE,WA,98133,0.116,STD
-122.3240043,47.71694198,12035 5TH AVE NE,SEATTLE,WA,98125,0.27,STD
-122.3295871,47.71683082,2331 N 122ND ST,SEATTLE,WA,98133,0.119,STD
-122.3278897,47.71687349,12033 2ND AVE NE,SEATTLE,WA,98125,0.092,STD
-122.3278897,47.71687349,12035 2ND AVE NE,SEATTLE,WA,98125,0.025,STD
-122.3272346,47.71686638,12032 2ND AVE NE,SEATTLE,WA,98125,0.026,STD
-122.3284915,47.71687814,12034 1ST AVE NE,SEATTLE,WA,98125,0.033,STD
-122.3301577,47.71683455,2317 N 122ND ST,SEATTLE,WA,98133,0.032,STD
-122.3323233,47.71682994,2143 N 122ND ST,SEATTLE,WA,98133,0.031,STD
-122.3314117,47.71682203,2163 N 122ND ST,SEATTLE,WA,98133,0.033,STD
-122.3311468,47.71680949,2171 N 122ND ST,SEATTLE,WA,98133,0.019,STD
-122.3264499,47.71687744,12033 3RD AVE NE,SEATTLE,WA,98125,0.023,STD
-122.3258336,47.71687768,12032 3RD AVE NE,SEATTLE,WA,98125,0.033,STD
-122.3331299,47.71671757,2121 N 122ND ST,SEATTLE,WA,98133,0.033,STD
-122.331953,47.71669242,2155 N 122ND ST,SEATTLE,WA,98133,0.26,STD
-122.3278292,47.71672313,12027 2ND AVE NE,SEATTLE,WA,98125,0.577,STD
-122.3272371,47.71670966,12026 2ND AVE NE,SEATTLE,WA,98125,0.111,STD
-122.3258401,47.71675936,12026 3RD AVE NE,SEATTLE,WA,98125,0.07400000000000001,STD
-122.3264338,47.71666744,12027 3RD AVE NE,SEATTLE,WA,98125,0.09,STD
-122.3291172,47.71663387,12025 1ST AVE NE,SEATTLE,WA,98125,0.6140000000000001,STD
-122.3239554,47.71666634,12025 5TH AVE NE,SEATTLE,WA,98125,0.08600000000000001,STD
-122.3279071,47.71658567,12017 2ND AVE NE,SEATTLE,WA,98125,0.11,STD
-122.3319163,47.71638998,2157 N 122ND ST,SEATTLE,WA,98133,1.9320000999999998,STD
-122.325824,47.71655906,12016 3RD AVE NE,SEATTLE,WA,98125,0.12,STD
-122.3314494,47.7163885,2159 N 122ND ST,SEATTLE,WA,98133,0.11699999999999999,STD
-122.3264143,47.71653228,12021 3RD AVE NE,SEATTLE,WA,98125,0.27,STD
-122.333476,47.71643227,12008 MERIDIAN AVE N,SEATTLE,WA,98133,0.114,STD
-122.3337422,47.71641721,12012 MERIDIAN AVE N,SEATTLE,WA,98133,0.075,STD
-122.3237666,47.71649169,12021 5TH AVE NE,SEATTLE,WA,98125,0.031,STD
-122.3331202,47.71632831,2126 N 120TH ST,SEATTLE,WA,98133,0.053000000000000005,STD
-122.3291078,47.71640004,12015 1ST AVE NE,SEATTLE,WA,98125,0.038,STD
-122.3297906,47.71637925,2338 N 120TH ST,SEATTLE,WA,98133,0.038,STD
-122.3278122,47.71636207,12015 2ND AVE NE,SEATTLE,WA,98125,0.016,STD
-122.3264382,47.71637151,12015 3RD AVE NE,SEATTLE,WA,98125,0.026000000000000002,STD
-122.3272267,47.71636539,12014 2ND AVE NE,SEATTLE,WA,98125,0.032,STD
-122.3293189,47.71617634,2350 N 120TH ST,SEATTLE,WA,98133,0.035,STD
-122.3311389,47.71613005,2302 N 120TH ST,SEATTLE,WA,98133,0.224,STD
-122.3335899,47.71616201,2112 N 120TH ST,SEATTLE,WA,98133,0.053,STD
-122.3308628,47.71614395,2308 N 120TH ST,SEATTLE,WA,98133,0.15,STD
-122.3278302,47.71620336,12005 2ND AVE NE,SEATTLE,WA,98125,0.5609999999999999,STD
-122.3338718,47.71616707,2102 N 120TH ST,SEATTLE,WA,98133,0.109,STD
-122.3324815,47.71615256,2140 N 120TH ST,SEATTLE,WA,98133,0.252,STD
-122.3327365,47.71614362,2132 N 120TH ST,SEATTLE,WA,98133,0.11599999999999999,STD
-122.3319221,47.71615814,2148 N 120TH ST,SEATTLE,WA,98133,0.068,STD
-122.3331642,47.71613502,2120 N 120TH ST,SEATTLE,WA,98133,0.119,STD
-122.3322708,47.71611511,2146 N 120TH ST,SEATTLE,WA,98133,0.247,STD
-122.331565,47.71611223,2158 N 120TH ST,SEATTLE,WA,98133,2.448,STD
-122.3298515,47.71610162,2332 N 120TH ST,SEATTLE,WA,98133,0.201,STD
-122.3313758,47.71610336,2162 N 120TH ST,SEATTLE,WA,98133,0.11699999999999999,STD
-122.3302415,47.71611524,2326 N 120TH ST,SEATTLE,WA,98133,0.196,STD
-122.3269612,47.71605834,212 NE 120TH ST,SEATTLE,WA,98125,0.116,STD
-122.3242104,47.71610701,344 NE 120TH ST,SEATTLE,WA,98125,0.077,STD
-122.3244206,47.71609753,338 NE 120TH ST,SEATTLE,WA,98125,0.015,STD
-122.3237697,47.71610048,12001 5TH AVE NE,SEATTLE,WA,98125,0.031,STD
-122.3285065,47.71607222,104 NE 120TH ST,SEATTLE,WA,98125,0.037000000000000005,STD
-122.3280169,47.71608441,12003 2ND AVE NE,SEATTLE,WA,98125,0.031,STD
-122.3271983,47.7160596,206 NE 120TH ST,SEATTLE,WA,98125,0.024,STD
-122.3266991,47.71605258,218 NE 120TH ST,SEATTLE,WA,98125,0.017,STD
-122.3239908,47.71606765,348 NE 120TH ST,SEATTLE,WA,98125,0.032,STD
-122.3247234,47.71604308,332 NE 120TH ST,SEATTLE,WA,98125,0.033,STD
-122.3337882,47.71569181,11758 MERIDIAN AVE N,SEATTLE,WA,98133,0.024,STD
-122.3317963,47.71574594,11755 CORLISS AVE N,SEATTLE,WA,98133,0.017,STD
-122.3317963,47.71574594,11757 CORLISS AVE N,SEATTLE,WA,98133,0.285,STD
-122.3326452,47.7156523,2133 N 120TH ST,SEATTLE,WA,98133,3.4760001000000003,STD
-122.3326452,47.7156523,2135 N 120TH ST,SEATTLE,WA,98133,0.135,STD
-122.3333365,47.71568436,2115 N 120TH ST,SEATTLE,WA,98133,0.032,STD
-122.3329163,47.71566457,2125 N 120TH ST,SEATTLE,WA,98133,0.031,STD
-122.333116,47.71566606,2121 N 120TH ST,SEATTLE,WA,98133,0.22699999999999998,STD
-122.3275823,47.71570946,127 NE 120TH ST,SEATTLE,WA,98125,0.14700000000000002,STD
-122.3273553,47.71569759,201 NE 120TH ST,SEATTLE,WA,98125,0.11,STD
-122.3278729,47.71569108,121 NE 120TH ST,SEATTLE,WA,98125,2.223,STD
-122.3285691,47.71562121,11752 1ST AVE NE,SEATTLE,WA,98125,0.29,STD
-122.3285691,47.71562121,111 NE 120TH ST,SEATTLE,WA,98125,0.11399999999999999,STD
-122.3323095,47.7156076,2141 N 120TH ST,SEATTLE,WA,98133,0.217,STD
-122.326437,47.71567885,221 NE 120TH ST,SEATTLE,WA,98125,0.097,STD
-122.3281485,47.71566302,117 NE 120TH ST,SEATTLE,WA,98125,0.114,STD
-122.3270954,47.71569733,207 NE 120TH ST,SEATTLE,WA,98125,0.095,STD
-122.3268868,47.71569316,211 NE 120TH ST,SEATTLE,WA,98125,0.04,STD
-122.3266182,47.71569335,217 NE 120TH ST,SEATTLE,WA,98125,0.015,STD
-122.3317939,47.71555954,11751 CORLISS AVE N,SEATTLE,WA,98133,0.037,STD
-122.3244985,47.71568133,337 NE 120TH ST,SEATTLE,WA,98125,0.034,STD
-122.3242425,47.71568555,343 NE 120TH ST,SEATTLE,WA,98125,0.024,STD
-122.3242425,47.71568555,417 NE 120TH ST,SEATTLE,WA,98125,0.019,STD
-122.3247307,47.71567413,331 NE 120TH ST,SEATTLE,WA,98125,0.039,STD
-122.3237538,47.71564347,11755 5TH AVE NE,SEATTLE,WA,98125,0.034999999999999996,STD
-122.3337429,47.71551153,11746 MERIDIAN AVE N,SEATTLE,WA,98133,0.216,STD
-122.3239851,47.71559565,347 NE 120TH ST,SEATTLE,WA,98125,0.14400000000000002,STD
-122.3239851,47.71559565,349 NE 120TH ST,SEATTLE,WA,98125,0.6180000000000001,STD
-122.3249421,47.71551936,327 NE 120TH ST,SEATTLE,WA,98125,0.119,STD
-122.3337829,47.71537523,11742 MERIDIAN AVE N,SEATTLE,WA,98133,0.076,STD
-122.3333103,47.71533592,11740 MERIDIAN AVE N,SEATTLE,WA,98133,0.08499999999999999,STD
-122.3329809,47.7152429,11738 MERIDIAN AVE N,SEATTLE,WA,98133,0.10799999999999998,STD
-122.3277421,47.71541399,11740 1ST AVE NE,SEATTLE,WA,98125,0.101,STD
-122.3273142,47.71529622,11738 1ST AVE NE,SEATTLE,WA,98125,1.502,STD
-122.3285029,47.71537768,11746 1ST AVE NE,SEATTLE,WA,98125,0.841,STD
-122.3285029,47.71537768,11747 1ST AVE NE,SEATTLE,WA,98125,0.128,STD
-122.3238236,47.71535214,11743 5TH AVE NE,SEATTLE,WA,98125,0.20900000000000002,STD
-122.3241647,47.71532736,11737A 5TH AVE NE,SEATTLE,WA,98125,0.115,STD
-122.3244465,47.71532684,11737B 5TH AVE NE,SEATTLE,WA,98125,0.129,STD
-122.3246762,47.71526018,11737 5TH AVE NE,SEATTLE,WA,98125,0.115,STD
-122.3246762,47.71526018,11737C 5TH AVE NE,SEATTLE,WA,98125,0.041,STD
-122.3252109,47.71525802,323 NE 120TH ST,SEATTLE,WA,98125,0.032,STD
-122.3249302,47.71525962,325 NE 120TH ST,SEATTLE,WA,98125,0.024,STD
-122.3337204,47.71509377,11734 MERIDIAN AVE N,SEATTLE,WA,98133,0.018,STD
-122.3329908,47.71507141,11736 MERIDIAN AVE N,SEATTLE,WA,98133,0.038,STD
-122.3317326,47.71508093,11733 CORLISS AVE N,SEATTLE,WA,98133,0.033,STD
-122.3285504,47.71509455,11732 1ST AVE NE,SEATTLE,WA,98125,0.033,STD
-122.3281409,47.71509228,11734 1ST AVE NE,SEATTLE,WA,98125,0.023,STD
-122.3275307,47.71506272,11736 1ST AVE NE,SEATTLE,WA,98125,0.019,STD
-122.3303588,47.71506258,11724 CORLISS AVE N,SEATTLE,WA,98133,0.033,STD
-122.3306308,47.71501209,11722 CORLISS AVE N,SEATTLE,WA,98133,0.184,STD
-122.3311295,47.71499035,11730 CORLISS AVE N,SEATTLE,WA,98133,0.6090000000000001,STD
-122.3331975,47.71492665,11726 MERIDIAN AVE N,SEATTLE,WA,98133,0.10400000000000001,STD
-122.3338259,47.71494184,11728 MERIDIAN AVE N,SEATTLE,WA,98133,0.251,STD
-122.3237947,47.71502749,11729 5TH AVE NE,SEATTLE,WA,98125,0.17,STD
-122.3317038,47.71493346,11727 CORLISS AVE N,SEATTLE,WA,98133,0.162,STD
-122.3244724,47.71497708,11725 5TH AVE NE,SEATTLE,WA,98125,0.20900000000000002,STD
-122.324204,47.7149691,11727 5TH AVE NE,SEATTLE,WA,98125,0.135,STD
-122.329585,47.71486715,2339 N 120TH ST,SEATTLE,WA,98133,2.426,STD
-122.329585,47.71486715,11725 1ST AVE NE,SEATTLE,WA,98125,0.328,STD
-122.3337749,47.71477595,11722 MERIDIAN AVE N,SEATTLE,WA,98133,0.112,STD
-122.3331924,47.71478054,11724 MERIDIAN AVE N,SEATTLE,WA,98133,0.20600000000000002,STD
-122.3323496,47.71475514,11723 CORLISS AVE N,SEATTLE,WA,98133,0.177,STD
-122.3311088,47.71479782,11720 CORLISS AVE N,SEATTLE,WA,98133,0.17099999999999999,STD
-122.3316965,47.71475219,11721 CORLISS AVE N,SEATTLE,WA,98133,0.125,STD
-122.3302776,47.71476465,11718 CORLISS AVE N,SEATTLE,WA,98133,0.091,STD
-122.324481,47.71476489,11723 5TH AVE NE,SEATTLE,WA,98125,0.02,STD
-122.3337833,47.71462977,11714 MERIDIAN AVE N,SEATTLE,WA,98133,0.027999999999999997,STD
-122.3251688,47.71463202,11710 3RD AVE NE,SEATTLE,WA,98125,0.034,STD
-122.3311083,47.71457902,11714 CORLISS AVE N,SEATTLE,WA,98133,0.032,STD
-122.3317222,47.71459911,11715 CORLISS AVE N,SEATTLE,WA,98133,0.033,STD
-122.3244653,47.7146004,11721 5TH AVE NE,SEATTLE,WA,98125,0.018,STD
-122.3241082,47.71460668,11719 5TH AVE NE,SEATTLE,WA,98125,0.024,STD
-122.3237581,47.71452257,11715 5TH AVE NE,SEATTLE,WA,98125,0.038,STD
-122.3338133,47.71444789,11710 MERIDIAN AVE N,SEATTLE,WA,98133,0.032,STD
-122.3257667,47.71453701,11716 3RD AVE NE,SEATTLE,WA,98125,0.28,STD
-122.331716,47.71443161,11709 CORLISS AVE N,SEATTLE,WA,98133,0.452,STD
-122.3310651,47.71430749,2304 N 117TH ST,SEATTLE,WA,98133,0.29600000000000004,STD
-122.3324257,47.71428391,2138 N 117TH ST,SEATTLE,WA,98133,0.194,STD
-122.3305338,47.71433723,2318 N 117TH ST,SEATTLE,WA,98133,0.11099999999999999,STD
-122.3331274,47.71428447,2122 N 117TH ST,SEATTLE,WA,98133,0.516,STD
-122.3301967,47.71433188,2324 N 117TH ST,SEATTLE,WA,98133,2.1790000000000003,STD
-122.3322021,47.71428252,2144 N 117TH ST,SEATTLE,WA,98133,0.22299999999999998,STD
-122.3338368,47.71427479,11704 MERIDIAN AVE N,SEATTLE,WA,98133,0.181,STD
-122.3333642,47.71428988,2116 N 117TH ST,SEATTLE,WA,98133,0.121,STD
-122.3328889,47.71429105,2128 N 117TH ST,SEATTLE,WA,98133,0.11599999999999999,STD
-122.330781,47.71430335,2312 N 117TH ST,SEATTLE,WA,98133,0.279,STD
-122.32582,47.71437027,11708 3RD AVE NE,SEATTLE,WA,98125,0.11699999999999999,STD
-122.3326772,47.71427229,2132 N 117TH ST,SEATTLE,WA,98133,0.035,STD
-122.3317196,47.71426689,2156 N 117TH ST,SEATTLE,WA,98133,0.042,STD
-122.3244094,47.71425031,336 NE 117TH ST,SEATTLE,WA,98125,0.039,STD
-122.3253421,47.7142374,316 NE 117TH ST,SEATTLE,WA,98125,0.028999999999999998,STD
-122.3251135,47.71428446,322 NE 117TH ST,SEATTLE,WA,98125,0.034,STD
-122.3248623,47.71425254,326 NE 117TH ST,SEATTLE,WA,98125,0.027999999999999997,STD
-122.3241656,47.7142776,342 NE 117TH ST,SEATTLE,WA,98125,0.027,STD
-122.3256381,47.7142086,308 NE 117TH ST,SEATTLE,WA,98125,0.032,STD
-122.3246395,47.71425346,332 NE 117TH ST,SEATTLE,WA,98125,0.031,STD
-122.3336943,47.71393513,11556 MERIDIAN AVE N,SEATTLE,WA,98133,0.032,STD
-122.3311276,47.71391505,11556 CORLISS AVE N,SEATTLE,WA,98133,0.23399999999999999,STD
-122.333035,47.71384395,2121 N 117TH ST,SEATTLE,WA,98133,1.0470000000000002,STD
-122.3328705,47.71388594,2127 N 117TH ST,SEATTLE,WA,98133,0.134,STD
-122.3318504,47.71388218,2149 N 117TH ST,SEATTLE,WA,98133,0.133,STD
-122.3316681,47.71387958,2155 N 117TH ST,SEATTLE,WA,98133,0.115,STD
-122.3290721,47.71390821,2355 N 117TH ST,SEATTLE,WA,98133,0.255,STD
-122.3305127,47.71380411,2319 N 117TH ST,SEATTLE,WA,98133,0.302,STD
-122.3321951,47.71384717,2143 N 117TH ST,SEATTLE,WA,98133,1.9769999999999999,STD
-122.3325515,47.71376741,2135 N 117TH ST,SEATTLE,WA,98133,0.466,STD
-122.3298567,47.71386267,2333 N 117TH ST,SEATTLE,WA,98133,0.11399999999999999,STD
-122.3298567,47.71386267,2339 N 117TH ST,SEATTLE,WA,98133,0.20500000000000002,STD
-122.3296,47.71385875,2341 N 117TH ST,SEATTLE,WA,98133,0.112,STD
-122.3258207,47.71388751,11622 3RD AVE NE,SEATTLE,WA,98125,0.126,STD
-122.326308,47.71385687,157 NE 117TH ST,SEATTLE,WA,98125,0.118,STD
-122.3239275,47.71385977,421 NE 117TH ST,SEATTLE,WA,98125,0.10400000000000001,STD
-122.3252731,47.71386951,321 NE 117TH ST,SEATTLE,WA,98125,0.03,STD
-122.325042,47.71386691,325 NE 117TH ST,SEATTLE,WA,98125,0.034,STD
-122.3245801,47.71383613,401 NE 117TH ST,SEATTLE,WA,98125,0.031,STD
-122.328481,47.71378175,11550 1ST AVE NE,SEATTLE,WA,98125,0.033,STD
-122.3291114,47.71374036,11551 1ST AVE NE,SEATTLE,WA,98125,0.039,STD
-122.3311182,47.71373579,11548 CORLISS AVE N,SEATTLE,WA,98133,0.031,STD
-122.3242781,47.71381204,409 NE 117TH ST,SEATTLE,WA,98125,0.03,STD
-122.3317105,47.71365638,11547 CORLISS AVE N,SEATTLE,WA,98133,0.03,STD
-122.3237611,47.71374743,11551 5TH AVE NE,SEATTLE,WA,98125,0.028999999999999998,STD
-122.3337133,47.71354682,11538 MERIDIAN AVE N,SEATTLE,WA,98133,0.18400000000000002,STD
-122.3254544,47.71369332,311 NE 117TH ST,SEATTLE,WA,98125,0.579,STD
-122.3290928,47.71360293,11545 1ST AVE NE,SEATTLE,WA,98125,0.114,STD
-122.332913,47.71351639,11536B MERIDIAN AVE N,SEATTLE,WA,98133,0.058,STD
-122.3330723,47.71352688,11536C MERIDIAN AVE N,SEATTLE,WA,98133,0.109,STD
-122.325804,47.71356308,11610 3RD AVE NE,SEATTLE,WA,98125,0.532,STD
-122.3325578,47.71348588,11536A MERIDIAN AVE N,SEATTLE,WA,98133,0.11699999999999999,STD
-122.3317127,47.71347519,11539 CORLISS AVE N,SEATTLE,WA,98133,0.091,STD
-122.3250445,47.71358506,11545 4TH AVE NE,SEATTLE,WA,98125,0.033,STD
-122.3241838,47.71355198,11545 5TH AVE NE,SEATTLE,WA,98125,0.086,STD
-122.3237101,47.71357175,11547 5TH AVE NE,SEATTLE,WA,98125,0.25,STD
-122.3245252,47.71356274,11544 4TH AVE NE,SEATTLE,WA,98125,0.119,STD
-122.3284301,47.71345228,11542 1ST AVE NE,SEATTLE,WA,98125,0.115,STD
-122.3310809,47.71343228,11538 CORLISS AVE N,SEATTLE,WA,98133,0.121,STD
-122.3262685,47.71340847,156 NE 116TH ST,SEATTLE,WA,98125,0.114,STD
-122.3290344,47.71330329,11537 1ST AVE NE,SEATTLE,WA,98125,0.038,STD
-122.3265573,47.71336346,150 NE 116TH ST,SEATTLE,WA,98125,0.031,STD
-122.3258428,47.71339796,11606 3RD AVE NE,SEATTLE,WA,98125,0.051000000000000004,STD
-122.3250464,47.71341492,11539 4TH AVE NE,SEATTLE,WA,98125,0.027,STD
-122.3336825,47.71325592,11530 MERIDIAN AVE N,SEATTLE,WA,98133,0.03,STD
-122.3244881,47.71340267,11536 4TH AVE NE,SEATTLE,WA,98125,0.030000000000000002,STD
-122.3294711,47.71332924,2342 N 116TH ST,SEATTLE,WA,98133,0.032,STD
